lat,long,h
38.301394,-121.37837,2.306208358
38.312626,-121.37948,-0.170680195
38.305046,-121.38141,2.122146341
38.304879,-121.36861,-2.04397439
38.296663,-121.37431,0.084223415
38.296695,-121.37936,3.378048
38.291739,-121.38171,4.446684634
38.291829,-121.39134,1.407829268
38.305171,-121.39102,-3.493293902
38.309652,-121.37582,0.61447
38.309667,-121.38365,1.123623659
38.296703,-121.381785,4.166170732
38.301007,-121.383722,3.700487805
