 7.367016  7.467600  7.397496  7.129272  7.194150  7.537704  6.867144  5.907024  7.098792  7.168896  7.178040  7.217664  6.979920  6.748272  6.717792  6.699504  6.778752  6.906768  6.446520  6.355080  6.254496  6.217920  6.217920  6.169152  6.227064  6.164906  6.168771  8.185156  5.489448  6.181344  6.318504  6.336792  6.416040  6.483096  6.583680  6.601968  6.650736  6.708648  8.455152  6.275832  6.412992  6.552161  6.652751  6.836209  5.723485  7.931830  7.885176  7.842504  7.769352  7.729728  7.836408  8.634984  8.220012  7.961376  7.912608  8.666054  8.897112  8.497824  8.156448  7.604760  7.263384  8.098707  8.698992  8.887968  8.705088  8.753856  8.763000  8.540496  8.378952  8.537448  7.077456  5.526024  5.283087  7.883184  7.760208  5.295317        NA
 6.669024  6.949440  6.918960  6.769608  7.629144  7.117080  6.063534  5.835310  6.663576  6.909816  7.019544  7.037832  6.432789  6.547104  6.559296  6.589776  6.217920  6.227064  6.178296  6.187440  6.147816  6.138672  6.138672  6.099048  6.169152  6.156960  6.096844  5.676260  8.369807  6.150864  6.190488  6.248400  6.318504  6.406896  6.504432  6.522720  6.620256  6.650736  7.476744  6.166104  6.236207  6.359602  7.004764  7.097970  7.829764  6.248400  7.406640  7.565136  7.693152  7.812024  7.830312  7.848600  7.675112  6.355080  8.333232  8.442960  8.330184  7.936992  6.687312  7.455408  8.302752  8.503808  8.954887  8.678003  8.107680  8.586216  8.574023  7.991856  8.202168  8.729472  8.747760  6.556248  5.272230  7.162800  5.852160  5.286599        NA
 6.647688  6.018631  6.427034  6.397752  6.867144  7.348728  6.382143  5.769864  6.017881  6.678168  6.687312  6.787896  6.528816  6.467856  6.477000  6.498336  6.129528  6.147816  6.138672  6.089904  6.117336  6.077712  6.047232  6.068568  6.043409  6.038088  6.007607  5.011051  6.065701  6.062472  6.141720  6.211823  6.239256  6.327648  6.406896  6.464808  6.531864  7.771419  6.260592  6.147816  6.368029  6.504432  4.398237  7.043577  7.244915  7.234613  7.306056  7.515659  7.534656  8.372856  7.491984  7.519416  7.437120  7.455408  8.324088  8.284464  7.676768  7.001256  6.669024  7.805928  8.275320  8.823960  8.872728  8.592312  7.318248  8.269223  7.126224  7.696047  7.973568  8.211312  7.751064  5.301026  5.290257  5.284082  5.280987  7.714596        NA
 6.089904  5.547360  5.458968  5.257800  5.815204  6.156154  6.022396  5.744740  5.937504  6.489192  6.498336  6.560875  6.769608  6.397752  6.358128  6.318504  6.108192  6.059424  6.047232  6.038088  6.007607  5.937504  5.967984  5.977128  5.937504  5.977128  7.029312  5.358384  5.998464  5.964936  6.074664  6.132576  6.181344  6.248400  6.336792  6.336792  6.315456  6.342888  6.202680  6.208776  8.753986  6.367272  5.775960  6.819422  7.016773  7.181088  7.409688  7.568184  7.711672  8.301769  8.141208  8.132064  7.510272  6.888480  8.385048  7.781089  6.964680  5.821680  7.339584  7.488936  8.217407  8.756904  8.385048  8.403336  7.159752  6.248400  7.416608  7.287768  7.345680  7.623048  6.922008  5.289047  5.797296  7.818120  8.235696  8.361904        NA
 7.239000  6.519672  6.708648  6.458712  5.832335  5.538216  5.657318  6.773238  6.416454  6.537960  6.288023  6.288023  6.297168  6.297168  6.269736  6.156960  6.018212  5.949696  5.949696  5.958840  5.897880  5.888736  5.849112  5.888736  5.888736  5.888736  6.226011  7.072902  5.849112  5.907024  6.005692  6.108192  6.117336  6.199632  6.297168  6.379464  6.355080  6.364223  6.333744  6.352032  5.660136  7.277059  6.736080  6.854952  7.004304  7.193280  7.391400  7.584089  7.738872  7.897368  7.833360  7.725328  7.132320  5.919216  7.178040  6.065520  5.314513  7.342632  7.711440  8.029063  8.444658  8.476488  7.915656  7.464552  6.522720  5.410200  6.620256  7.138416  6.166104  5.281772  5.295014  5.297021  7.370064  7.717536  8.125968  7.964424        NA
 7.479792  7.367016  7.046976  7.098792  7.028688  6.678168  6.138672  5.968499  6.019800  6.019800  6.089904  6.156960  6.147816  6.178296  6.156960  6.094632  5.888736  5.809488  5.849112  5.867400  5.827776  5.818632  5.797296  5.779008  5.849112  5.942756  5.323559  5.739384  5.769864  5.867400  5.937504  5.983827  6.498336  6.458712  6.489192  6.489192  6.428232  6.446520  6.394704  5.607002  8.155481  8.436358  6.708648  6.845808  7.004304  7.193280  7.373112  7.571232  7.748016  7.958328  7.885176  6.705600  6.473952  5.391912  4.919472  5.034209  6.998208  7.754112  7.424928  7.763256  7.923479  7.909560  7.647432  7.687056  7.205519  5.873496  5.321808  7.188892  5.260511  5.266944  5.297729  7.793736  8.272272  7.431024  8.427720  8.668658  8.555736
 7.217664  7.117080  6.848856  6.687312  7.007352  6.909816  6.507480  6.248400  5.989320  6.053076  6.077712  6.164197  6.059424  6.047232  6.019800  5.962447  6.278880  6.449568  6.327648  5.468112  5.489448  5.519928  5.367528  5.407152  5.437632  4.888992  6.007607  6.038460  6.408869  6.327648  6.519672  6.528816  6.568439  6.659880  6.699504  6.678168  6.559296  6.477000  8.837469  4.300597  7.723632  6.382512  6.556520  6.729984  6.897624  7.156704  7.065264  6.922008  6.751320  6.528509  6.309360  6.147816  5.947294  4.821936  6.229272  6.699504  7.019544  7.266432  7.455408  6.824472  6.901204  7.225060  7.559040  7.178040  6.284976  5.339724  5.292698  5.296032  5.270978  5.302304  5.253501  6.696456  7.543800  7.531608  8.281416  9.058656  9.177528
 7.037832  6.897624  6.748272  6.739128  6.199632  6.489192  6.199632  5.858256  6.403848  6.528816  6.278880  5.907024  7.147560  6.199632  6.038088  6.077712  5.178552  5.498592  5.468112  5.489448  5.498592  5.547360  5.489448  5.455812  5.437632  8.607552  5.858256  5.867400  6.028944  6.187440  6.379464  6.426925  6.598920  6.729984  6.678060  6.608064  6.678168  6.489192  7.664518  6.231917  6.513175  6.472058  6.470904  6.641592  6.861695  7.138416  7.046976  6.833616  6.641592  6.510528  6.339840  6.117336  5.907024  5.635752  6.132576  6.611112  6.909816  7.168896  7.406640  5.986272  6.693408  6.982968  6.501384  5.419344  5.306875  5.265237  5.276872  5.278112  6.821424  7.909560  6.717792  7.936992  8.266176  8.653272  9.043416  9.171432  9.610344
 7.051579  7.248752  6.937248  6.739128  6.449568  6.278880  6.047232  5.919216  6.444897  6.147816  6.437376  6.077712  6.221447  6.139392  6.115720  6.138672  6.327648  5.437632  5.502096  5.507736  5.577840  5.594548  5.507736  5.498592  5.477256  5.787599  6.127712  5.818632  5.949696  6.138672  6.227064  6.339840  6.507480  6.598920  6.598920  6.507480  6.498336  8.897112  4.112361  6.729984  6.678168  6.614160  6.391765  6.541008  6.757897  6.956221  7.007352  6.836664  6.675120  6.263640  5.580888  5.160264  5.266944  5.547360  5.684520  5.812536  5.971032  6.059424  6.178296  5.486400  6.196584  5.934572  5.282739  5.454277  5.371715  6.336792  7.327392  7.403592  7.123176  7.181088  7.690104  7.677912  7.906512  8.305799  8.705088  8.391144  8.016953
 7.357872  7.558708  6.989064  6.687312  6.419088  6.227064  6.129528  5.739384  5.907024  5.998464  6.327648  6.217920  6.007607  5.919216  5.977128  5.977128  7.159752  5.568696  5.577840  5.617464  5.614909  5.586984  5.568696  5.507736  5.559552  5.477256  3.218688  5.718048  5.877944  5.998464  6.178296  6.288023  6.409944  6.577584  6.598920  6.507480  6.239256  4.454867  6.879336  6.751320  7.059168  6.696456  6.406896  6.364223  6.370081  6.431280  6.091058  5.962401  5.757918  5.455920  5.382768  5.230368  5.361432  5.577840  5.745480  5.794248  5.909702  5.992368  6.059424  6.270173  6.778752  6.394704  5.315274  5.338522  5.340008  6.099048  5.489448  6.525768  6.653784  6.614160  7.031736  7.360920  7.397496  7.446264  6.979374  6.793992  6.693408
 7.515348  7.427976  7.077456  6.729984  6.568439  6.327648  6.089904  5.748528  6.217920  6.089904  6.068568  5.919216  5.858256  5.739384  5.608320  5.617464  7.027246  5.546034  5.608320  5.657088  5.678424  5.699760  5.577840  5.586984  5.547360  5.547360  7.265258  5.647463  5.797296  5.949696  6.099048  6.129528  6.257544  6.489192  6.477000  6.367272  7.727257  6.918960  6.848856  6.830568  6.790944  6.809232  6.397752  6.393164  6.303264  6.320261  6.120384  5.989320  5.739384  5.577840  5.285567  5.282184  5.416918  5.529072  5.608320  5.678424  5.754624  5.983224  6.146914  6.812280  7.453176  7.086600  6.897624  5.544312  5.322820  5.325641  5.298796  6.547104  6.757416  7.135368  6.882384  6.720840  6.601968  5.940552  6.227064  6.486144  5.903976
 7.199376  7.108252  6.958584  6.678168  6.489192  6.208776  6.038088  5.867400  6.178296  6.129528  5.989320  5.928784  5.839968  5.727192  5.657088  5.529072  6.393778  5.608320  5.645103  5.718048  5.678424  5.748528  5.617464  5.629656  5.586984  5.529072  5.477256  5.033935  5.708904  5.839968  5.998464  6.066989  6.178296  6.589776  6.940696  4.155966  8.147304  6.901654  6.979920  6.964680  6.970776  7.120128  6.375468  6.404325  6.486045  6.275832  6.062472  5.852160  5.629656  5.529072  5.355336  5.355336  5.459808  5.782056  6.019800  6.239256  6.458712  6.736080  6.946041  6.842760  7.141464  6.699504  6.608064  6.529249  6.104304  5.672328  5.314288  6.199632  6.928104  6.867144  6.364223  5.576488  6.062472  5.641848  6.230112  6.318504  6.345936
 7.089648  7.107936  6.484528  6.437376  6.419088  6.449568  6.388608  6.438124  6.187440  6.099048  6.038088  5.919216  5.839968  5.779008  5.599176  5.577840  5.958840  5.617464  5.757672  5.718048  5.751324  5.757672  5.678424  5.657088  5.629656  5.599176  5.568696  5.071208  5.534742  5.739384  5.867400  5.977128  6.089904  6.367272  7.748016  7.658286  6.778752  6.827520  6.748272  6.766560  6.772656  6.903720  6.202135  6.300216  6.196584  6.245352  5.995416  5.903976  5.660136  5.458968  5.349240  5.308236  5.446776  5.772912  5.992368  6.220968  6.467856  6.726936  6.955536  6.748297  6.684264  6.220968  6.603106  6.837847  5.788152  5.745480  5.873496  5.733288  5.629656  5.538566  5.773155  5.894832  6.114288  6.215174  6.251448  6.019800  6.318504
 6.958584  6.909816  6.608064  6.659880  6.687312  6.629400  6.608064  6.568439  5.919216  5.928360  5.949696  5.919216  5.858256  5.809488  5.586984  5.468112  5.886280  5.678424  5.748528  5.779008  5.774660  5.797296  5.716434  5.757672  5.647944  5.657088  5.599176  4.944709  5.458968  5.727192  5.818632  5.907024  6.019800  6.498336  3.823946  7.057518  6.827520  6.862583  6.835167  6.726936  6.797040  6.803136  5.843016  5.800344  5.779008  5.718048  5.727192  5.745480  5.684520  5.650992  5.611368  6.038088  6.108192  6.105144  6.153912  6.102096  6.102096  6.059424  6.028944  6.266688  6.184392  6.044184  6.010656  5.769864  5.670257  5.657088  5.824728  5.894832  5.524463  5.843206  5.919216  6.052101  6.085373  5.518475  5.536443  6.120384  6.388608
 6.669024  6.757416  6.797040  6.809232  6.827520  6.858000  6.858000  6.809232  6.138672  6.156960  6.138672  5.835212  5.839968  5.748528  5.538216  5.498592  5.751744  5.279136  5.318760  5.309616  5.358384  5.393436  5.583400  5.547360  5.547937  5.519928  5.468112  4.337304  5.407152  5.599176  5.727192  5.849112  5.967984  6.559296  3.707856  6.867144  7.117080  7.159752  6.647688  6.598920  6.726936  6.705600  5.803392  5.742432  5.711952  5.608320  5.638800  5.617464  5.583936  5.602224  5.550408  6.099048  5.928360  5.970815  5.995416  5.974080  5.978674  5.910072  5.940552  5.806440  5.565648  5.873496  5.769679  5.580888  5.434628  5.585470  5.718048  5.555897  5.785104  5.514714  6.001512  6.089904  5.935065  6.105144  6.135624  5.992368  5.571744
 6.537960  6.568439  6.650217  6.519672  6.236207  6.236207  6.239256  6.297168  5.739384  5.839968  5.892958  5.963474  5.797296  5.687568  5.629656  5.419344  5.521631  5.138928  5.187696  5.327904  5.266944  5.327904  5.538511  5.538216  5.449824  5.437632  5.367528  5.943170  5.257800  5.498592  5.718048  5.867400  5.949696  7.319099  7.607808  7.090348  7.379208  7.348728  6.787896  6.531864  6.598780  6.626352  5.687747  5.644896  5.623560  5.602224  5.559552  5.547360  5.526024  5.504688  5.504688  6.010656  5.769864  5.839968  5.836920  5.815584  5.815584  5.733288  5.742432  5.917908  5.836920  5.605272  6.049002  5.132832  6.053328  6.042895  5.839968  5.897880  5.565648  5.925312  6.583680  5.586120  5.468112  5.797296  6.309468  6.153912  6.050428
 6.348984  6.348984  6.269736  5.998464  5.919216  5.888736  5.827776  5.818632  5.327904  5.449824  5.529072  5.647944  5.699760  5.608320  5.669280  5.428488  5.279136  5.148072  5.169408  5.248656  5.239512  5.318760  5.489448  5.468112  5.349240  5.367528  5.327904  4.169537  5.138928  5.458968  5.599176  5.707163  5.818632  5.989320  6.946873  3.675303  7.183961  7.046976  6.748272  6.333744  6.461760  6.517680  5.626608  5.577840  5.574792  5.483352  5.480304  5.449824  5.458968  5.398008  5.404104  5.242560  5.611368  5.629656  5.669280  5.657088  5.659050  5.623560  5.571744  5.321808  5.020056  5.284320  5.766816  6.013704  5.562600  5.562600  5.769864  5.568696  7.738872  7.985760  7.674864  7.571232  7.562088  5.839968  5.504266  6.126480  6.946392
 5.699760  5.687568  5.654040  5.654040  5.468112  5.458968  5.468112  5.498592  7.217664  5.437632  5.577840  5.699760  5.685710  5.626987  5.559552  5.468112  4.797552  5.117592  5.129784  5.209032  5.204176  5.257800  5.489448  5.388864  5.327904  5.279136  5.248656  8.019288  5.047488  5.288280  5.449824  5.617464  5.769864  5.897880  5.949696  6.059424  5.063878  6.937248  6.358128  6.255605  6.387138  6.424499  6.754378  5.809488  5.885688  5.970230  6.092952  6.038710  5.870448  5.867400  5.736336  4.846320  5.574792  5.745307  5.830812  5.691287  5.888736  6.047232  5.294376  4.864608  4.852416  5.660136  5.977128  5.266944  5.376672  5.364480  7.333488  6.211823  6.717792  7.748624  8.156448  8.144256  7.211568  7.540752  5.541264  7.699248  8.546592
 5.949696  5.855207  5.849112  5.757672  5.129784  5.044440  6.388608  6.888480  5.739384  5.407152  5.529072  5.608320  5.748528  5.647944  5.538216  5.449824  5.148072  5.059680  5.129784  5.138928  5.178552  5.199888  5.349240  5.257800  5.248656  5.218176  5.209032  5.108448  4.246204  5.218176  5.334076  5.521482  5.599176  5.739384  5.779008  5.879592  6.756707  4.648200  6.318504  6.266688  6.324600  6.263640  6.352032  6.199632  6.129528  6.084877  5.815584  5.864352  5.843016  5.779008  5.818632  5.836920  5.044440  5.355336  4.881305  4.840224  5.160264  5.766816  5.995416  5.224272  5.242560  4.843272  5.090160  5.367528  6.266688  7.317964  6.294120  6.715737  7.382256  7.949184  8.449056  8.424672  8.534400  8.683752  6.982968  8.531352  8.997696
 5.647944  5.199534  6.379464  7.098792  5.958840  7.277111  7.187184  7.309104  5.804325  5.266944  5.629656  5.642862  5.617464  5.489448  5.497937  5.209032  5.227320  4.968240  4.959096  5.017008  5.129784  5.047488  5.266944  5.232303  5.239512  5.157216  5.138928  5.099304  5.134063  4.075717  5.187696  5.371247  5.507736  5.577840  5.718048  5.827776  5.919216  3.396008  6.898433  6.203913  6.306312  6.263640  7.522464  6.877467  6.388608  6.190498  6.096000  5.876544  5.754624  5.843016  5.769864  5.815267  5.818632  5.833844  5.294376  4.865383  4.879848  4.910328  5.288280  5.827776  6.245352  7.373112  6.912864  4.851746  5.209032  5.696712  7.025640  7.973568  8.342376  8.220456  8.269223  8.107680  8.375904  8.424672  8.354568  8.180832  8.799576
 7.748016  7.717536  7.647432  5.291703  5.220103  5.157648  5.284224  7.208520  5.586984  5.547360  5.398008  5.519928  5.577840  5.647944  5.169408  4.959096  5.169408  4.919472  5.007864  5.029200  5.059680  5.087112  5.218176  5.187696  5.148640  5.099304  5.059680  5.099304  5.129784  5.187696  3.909706  5.148072  5.398008  5.449824  5.577840  5.687568  5.769864  7.738872  7.142592  6.412498  6.129528  6.155116  6.504432  6.684264  5.922264  5.791200  5.967984  5.775148  5.806440  5.797592  5.583936  5.760720  5.888736  4.858512  5.733734  6.324600  6.614160  5.452872  6.550152  7.248144  7.388352  7.495032  7.723632  7.272528  7.242048  6.559296  7.958328  7.744968  8.324088  8.061960  7.912608  7.799832  8.247888  8.686800  8.976360  8.964168  9.000744
 6.537960  6.437376  6.437376  6.297168  6.147816  7.553499  5.955308  6.717792  5.828114  5.038344  5.468112  5.559552  5.551149  5.337048  5.257800  4.898136  5.148072  4.919472  4.907280  4.959096  5.007864  5.017008  5.169408  5.108448  5.087112  5.047488  5.007864  5.007864  5.038344  5.178552  5.173345  3.808891  5.201691  5.327904  5.449824  5.577840  5.647944  5.827776  6.768394  6.654152  6.099048  6.129528  6.905103  6.534912  6.224016  5.960885  5.779008  5.687568  5.757672  5.696712  5.763768  5.791200  5.971032  4.828032  5.669280  6.745224  6.175248  5.382768  6.711696  7.040880  7.138416  7.735824  7.994904  7.894320  7.671816  7.790688  7.900416  7.778496  7.796784  6.544056  6.763512  8.004016  8.540496  8.738616  8.796528  8.714232  8.842248
 6.797040  6.678168  6.638544  6.498336  6.367272  6.168231  6.130692  5.897880  6.068568  5.678424  5.547360  5.317054  5.586984  5.388864  5.428488  5.309616  5.068824  4.837176  4.858512  4.888992  4.945281  4.977384  5.129784  5.013194  5.007864  4.998720  4.928616  4.949952  4.998720  5.108448  5.108448  6.809629  5.077968  5.199888  5.326966  5.407152  5.529072  5.608320  5.769864  3.680438  6.809232  6.028944  6.386361  6.621613  6.153912  5.974080  5.623560  5.449824  5.788152  5.708904  5.715000  5.794248  4.852416  5.838728  6.559296  6.016752  5.547360  5.486400  6.044184  5.742432  6.940296  7.427976  7.257288  6.635496  7.412736  7.461504  7.071360  5.788152  5.183426  6.897624  7.876032  8.022151  8.570976  8.470392  7.979664  7.257288  7.284720
 6.787896  6.629400  6.568439  6.449568  6.296574  6.166346  6.077712  5.958840  5.626608  5.647944  5.218176  5.446776  5.458968  5.349240  5.419344  5.288280  5.318760  4.797552  4.828032  4.867656  4.885944  4.949952  4.995672  5.007864  4.928616  4.867656  4.858512  4.968240  4.968240  5.065776  5.114544  5.196840  3.709910  5.059680  5.196840  5.349240  5.407152  5.547360  5.638800  5.757672  3.784273  6.572833  6.650736  6.480048  6.309845  5.196840  5.803392  5.721096  5.769864  5.669280  5.638800  5.754998  5.263896  5.852160  5.422392  4.912846  4.902885  4.925568  4.925568  6.022848  6.001512  6.611112  5.340096  6.958584  6.297168  4.925568  4.922520  7.174161  7.708392  7.616952  8.116824  8.016240  8.061960  7.909646  6.611112  4.958744  5.248656
 6.669024  6.577584  6.589776  6.397752  6.288023  6.099799  5.958840  5.876544  5.818632  5.675376  5.157216  5.367528  5.367528  5.209032  5.367528  5.257800  5.314006  4.995672  5.044440  4.937760  6.467856  5.148072  4.959096  4.879848  4.779264  4.820389  4.797552  4.879848  4.907280  4.989576  5.108448  5.157216  7.708392  5.395957  5.077968  5.218176  5.327904  5.446776  3.633389  5.699760  7.217664  5.770410  6.650736  6.181344  6.019800  5.797296  6.074664  4.855687  5.772912  5.782056  5.818632  4.874446  4.916424  5.404104  4.852416  4.962144  4.964569  4.925370  4.937760  5.013960  4.904232  5.782056  4.901184  4.919472  4.936192  6.214872  6.705600  7.202424  7.351776  6.580632  6.489192  6.376416  6.120776  5.824728  5.043214  6.739128  8.449056
 6.647688  6.547104  6.449568  6.278880  6.129528  6.019800  5.903976  5.687568  5.608320  5.608320  4.767072  5.318760  5.309616  5.044440  5.391803  5.237031  5.209032  5.017008  4.928616  4.937760  4.968240  4.928616  4.885944  4.818888  4.809744  4.788408  4.678680  4.885944  4.907280  4.937760  5.038344  5.099304  5.169408  4.352597  4.907280  5.065776  5.169408  5.327904  5.379720  3.914387  6.871368  5.638800  6.140756  6.446228  5.769864  5.827776  5.693664  5.217146  5.693664  5.681472  5.672328  5.650992  5.657088  5.507736  4.863787  5.329495  5.492496  5.910072  6.568439  4.946904  4.995672  4.884995  4.912533  4.922520  6.550152  4.876800  4.921607  4.885944  4.882896  4.891897  4.889107  5.958840  5.398008  6.986016  8.399523  9.070848  8.872653
